Margao Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:36 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,PhonePe -Offline,Total Tip,Offer Code,
Margao Navtara,24-25/T1-162733,-,202145137260413,2025-03-28,08:56:00 PM,09:15:13 PM,09:45:50 PM,SWIGGY,NA,-,618.00,100.00,518.00,528.50,10.00,0.25,0.25,0,518.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,529.00,0,0,-,
Margao Navtara,24-25/T1-162734,-,202145277766221,2025-03-28,08:58:19 PM,09:15:20 PM,09:45:55 PM,SWIGGY,NA,-,847.00,105.88,741.13,751.63,10.00,0.25,0.25,0,741.12,0,0,0,0.00,0.38,0,0,0,0,0,0,0,752.00,0,0,-,
Margao Navtara,24-25/T1-162738,-,202147496295003,2025-03-28,09:35:01 PM,09:41:08 PM,10:25:53 PM,SWIGGY,NA,-,217.00,59.99,157.00,167.50,10.00,0.25,0.25,0,100.57,0,0,56.43,0.00,0.50,0,0,0,0,0,0,0,168.00,0,0,-,
Margao Navtara,24-25/T1-162742,-,202147954815925,2025-03-28,09:43:03 PM,10:08:33 PM,10:26:01 PM,SWIGGY,NA,-,388.00,75.00,313.00,323.50,10.00,0.25,0.25,0,313.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,324.00,0,0,-,
Margao Navtara,24-25/T1-162761,-,202185486444037,2025-03-29,08:09:00 AM,08:18:00 AM,08:47:06 AM,SWIGGY,NA,-,326.00,59.99,266.01,277.69,10.00,0.25,0.25,0,266.00,0.59,0.59,0,0.00,0.31,0,0,0,0,0,0,0,278.00,0,0,-,
Margao Navtara,24-25/T1-162763,-,202186232953323,2025-03-29,08:21:00 AM,08:46:46 AM,09:07:09 AM,SWIGGY,NA,-,266.00,59.99,206.00,216.50,10.00,0.25,0.25,30.20,175.80,0,0,0,0.00,0.50,0,0,0,0,0,0,0,217.00,0,0,-,
Margao Navtara,24-25/T1-162765,-,202186420052346,2025-03-29,08:24:00 AM,08:46:05 AM,09:07:13 AM,SWIGGY,NA,-,148.00,0.00,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-162771,-,202187449146435,2025-03-29,08:41:00 AM,08:53:04 AM,09:07:19 AM,SWIGGY,NA,-,187.00,56.10,130.90,141.40,10.00,0.25,0.25,41.30,89.60,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,141.00,0,0,-,
Margao Navtara,24-25/T1-162775,-,202187646361450,2025-03-29,08:45:00 AM,09:02:03 AM,09:18:46 AM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-162776,-,202187843769371,2025-03-29,08:48:00 AM,09:08:11 AM,09:18:52 AM,SWIGGY,NA,-,303.00,59.99,243.00,255.84,10.00,0.25,0.25,0,243.01,1.17,1.17,0,0.00,0.16,0,0,0,0,0,0,0,256.00,0,0,-,
Margao Navtara,24-25/T1-162778,-,202188143298236,2025-03-29,08:53:00 AM,09:08:26 AM,09:41:59 AM,SWIGGY,NA,-,346.00,75.00,271.00,281.50,10.00,0.25,0.25,0,271.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,282.00,0,0,-,
Margao Navtara,24-25/T1-162781,-,202188495843295,2025-03-29,08:59:00 AM,09:15:45 AM,09:42:06 AM,SWIGGY,NA,-,237.00,60.00,177.00,187.50,10.00,0.25,0.25,0,177.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,0,-,
Margao Navtara,24-25/T1-162782,-,202188491501162,2025-03-29,08:59:01 AM,09:18:30 AM,09:42:12 AM,SWIGGY,NA,-,307.00,74.99,232.01,247.38,10.00,0.25,0.25,0,232.01,2.44,2.44,0,0.00,-0.38,0,0,0,0,0,0,0,247.00,0,0,-,
Margao Navtara,24-25/T1-162785,-,202188804296895,2025-03-29,09:04:00 AM,09:25:12 AM,09:42:19 AM,SWIGGY,NA,-,197.00,59.10,137.90,149.42,10.00,0.25,0.25,27.30,110.60,0.51,0.51,0,0.00,-0.42,0,0,0,0,0,0,0,149.00,0,0,-,
Margao Navtara,24-25/T1-162793,-,202190981271266,2025-03-29,09:40:02 AM,09:56:31 AM,10:18:45 AM,SWIGGY,NA,-,276.00,59.99,216.00,228.78,10.00,0.25,0.25,0,216.00,1.14,1.14,0,0.00,0.22,0,0,0,0,0,0,0,229.00,0,0,-,
Margao Navtara,24-25/T1-162796,-,202191223011015,2025-03-29,09:44:02 AM,09:57:51 AM,10:25:15 AM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-162810,-,202194070538804,2025-03-29,10:32:04 AM,10:52:28 AM,11:08:26 AM,SWIGGY,NA,-,206.00,59.99,146.00,156.50,10.00,0.25,0.25,69.46,76.55,0,0,0,0.00,0.50,0,0,0,0,0,0,0,157.00,0,0,-,
Margao Navtara,24-25/T1-162812,-,202194741201692,2025-03-29,10:43:06 AM,11:03:35 AM,11:28:05 AM,SWIGGY,NA,-,257.00,59.99,197.00,207.50,10.00,0.25,0.25,0,197.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,208.00,0,0,-,
Margao Navtara,24-25/T1-162813,-,202195011541917,2025-03-29,10:47:06 AM,11:06:14 AM,11:28:23 AM,SWIGGY,NA,-,386.00,74.99,311.01,321.51,10.00,0.25,0.25,0,311.00,0,0,0,0.00,0.49,0,0,0,0,0,0,0,322.00,0,0,-,
Margao Navtara,24-25/T1-162816,-,202195905468198,2025-03-29,11:02:06 AM,11:09:47 AM,11:28:34 AM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-162819,-,202196286884469,2025-03-29,11:08:06 AM,11:28:11 AM,11:55:45 AM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,20.30,117.60,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,0,-,
Margao Navtara,24-25/T1-162821,-,202196961565005,2025-03-29,11:20:06 AM,11:37:02 AM,11:55:51 AM,SWIGGY,NA,-,109.00,0.00,109.00,119.50,10.00,0.25,0.25,0,109.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,120.00,0,0,-,
Margao Navtara,24-25/T1-162823,-,202197181357916,2025-03-29,11:23:06 AM,11:43:05 AM,12:16:29 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-162826,-,202198248943087,2025-03-29,11:41:08 AM,11:57:07 AM,03:11:35 PM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,0,188.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,0,-,
Margao Navtara,24-25/T1-162829,-,202199308626225,2025-03-29,11:59:31 AM,12:13:38 PM,01:06:41 PM,SWIGGY,NA,-,217.00,59.99,157.01,167.51,10.00,0.25,0.25,0,157.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,168.00,0,0,-,
Margao Navtara,24-25/T1-162837,-,202200109450137,2025-03-29,12:12:33 PM,12:46:00 PM,01:06:45 PM,SWIGGY,NA,-,238.00,59.99,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-162840,-,202200521053863,2025-03-29,12:19:29 PM,12:53:40 PM,01:06:50 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-162842,-,202200633131171,2025-03-29,12:21:29 PM,12:46:20 PM,01:12:25 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-162844,-,202200747127202,2025-03-29,12:23:30 PM,12:53:18 PM,01:32:32 PM,SWIGGY,NA,-,208.00,60.00,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-162856,-,202201908523207,2025-03-29,12:42:33 PM,01:03:58 PM,01:32:40 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,41.30,90.30,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-162860,-,202202826990066,2025-03-29,12:57:30 PM,01:05:41 PM,01:32:47 PM,SWIGGY,NA,-,229.00,0.00,229.00,239.50,10.00,0.25,0.25,0,229.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,240.00,0,0,-,
Margao Navtara,24-25/T1-162862,-,202203064979301,2025-03-29,01:01:31 PM,01:14:24 PM,01:32:53 PM,SWIGGY,NA,-,308.00,75.00,233.00,243.50,10.00,0.25,0.25,44.63,188.37,0,0,0,0.00,0.50,0,0,0,0,0,0,0,244.00,0,0,-,
Margao Navtara,24-25/T1-162866,-,202204031882742,2025-03-29,01:17:31 PM,01:37:27 PM,01:53:11 PM,SWIGGY,NA,-,247.00,59.99,187.00,197.50,10.00,0.25,0.25,0,187.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,198.00,0,0,-,
Margao Navtara,24-25/T1-162870,-,202204593661661,2025-03-29,01:26:31 PM,01:38:43 PM,02:32:56 PM,SWIGGY,NA,-,109.00,0.00,109.00,119.50,10.00,0.25,0.25,0,109.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,120.00,0,0,-,
Margao Navtara,24-25/T1-162871,-,202204691082220,2025-03-29,01:28:31 PM,01:44:49 PM,01:53:22 PM,SWIGGY,NA,-,198.00,59.40,138.60,149.10,10.00,0.25,0.25,0,138.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,149.00,0,0,-,
Margao Navtara,24-25/T1-162872,-,202204691651886,2025-03-29,01:28:34 PM,01:54:51 PM,02:33:01 PM,SWIGGY,NA,-,188.00,56.40,131.60,142.10,10.00,0.25,0.25,0,131.60,0,0,0,0.00,-0.10,0,0,0,0,0,0,0,142.00,0,0,-,
Margao Navtara,24-25/T1-162873,-,202204764186558,2025-03-29,01:29:31 PM,01:43:40 PM,02:33:06 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-162876,-,202204819331377,2025-03-29,01:30:32 PM,01:59:41 PM,02:33:11 PM,SWIGGY,NA,-,248.00,59.99,188.00,198.50,10.00,0.25,0.25,97.79,90.21,0,0,0,0.00,0.50,0,0,0,0,0,0,0,199.00,0,0,-,
Margao Navtara,24-25/T1-162877,-,202204808742425,2025-03-29,01:30:33 PM,02:04:23 PM,02:38:21 PM,SWIGGY,NA,-,727.00,99.99,627.01,637.51,10.00,0.25,0.25,0,627.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,638.00,0,0,-,
Margao Navtara,24-25/T1-162881,-,202205229096109,2025-03-29,01:37:32 PM,02:04:13 PM,02:38:26 PM,SWIGGY,NA,-,368.00,75.00,293.00,303.50,10.00,0.25,0.25,0,293.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,304.00,0,0,-,
Margao Navtara,24-25/T1-162883,-,202205327682421,2025-03-29,01:39:31 PM,01:59:25 PM,02:39:18 PM,SWIGGY,NA,-,396.00,75.00,321.00,331.50,10.00,0.25,0.25,0,321.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,332.00,0,0,-,
Margao Navtara,24-25/T1-162884,-,202205377147785,2025-03-29,01:40:31 PM,02:15:06 PM,02:39:42 PM,SWIGGY,NA,-,237.00,59.99,177.00,187.50,10.00,0.25,0.25,44.06,132.94,0,0,0,0.00,0.50,0,0,0,0,0,0,0,188.00,0,0,-,
Margao Navtara,24-25/T1-162885,-,202205655635086,2025-03-29,01:44:31 PM,02:00:46 PM,02:39:48 PM,SWIGGY,NA,-,309.00,75.00,234.00,244.50,10.00,0.25,0.25,0,234.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,245.00,0,0,-,
Margao Navtara,24-25/T1-162886,-,202205740245957,2025-03-29,01:45:31 PM,02:00:24 PM,02:40:09 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-162887,-,202205717691783,2025-03-29,01:45:33 PM,01:55:45 PM,02:40:14 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-162890,-,202206117547150,2025-03-29,01:52:34 PM,02:20:49 PM,02:53:40 PM,SWIGGY,NA,-,208.00,60.00,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,0,-,
Margao Navtara,24-25/T1-162893,-,202206512492141,2025-03-29,01:58:33 PM,02:21:35 PM,02:53:46 PM,SWIGGY,NA,-,296.00,59.99,236.01,246.51,10.00,0.25,0.25,0,236.01,0,0,0,0.00,0.49,0,0,0,0,0,0,0,247.00,0,0,-,
Margao Navtara,24-25/T1-162894,-,202206524869976,2025-03-29,01:59:32 PM,02:21:02 PM,02:53:54 PM,SWIGGY,NA,-,245.00,59.99,185.01,197.70,10.00,0.25,0.25,0,185.01,1.09,1.09,0,0.00,0.30,0,0,0,0,0,0,0,198.00,0,0,-,
Margao Navtara,24-25/T1-162900,-,202207153521418,2025-03-29,02:09:37 PM,02:35:41 PM,02:54:00 PM,SWIGGY,NA,-,1320.00,165.00,1155.00,1165.50,10.00,0.25,0.25,0,1154.97,0,0,0,0.00,0.50,0,0,0,0,0,0,0,1166.00,0,0,-,
Margao Navtara,24-25/T1-162902,-,202207357203299,2025-03-29,02:13:38 PM,02:33:58 PM,02:54:06 PM,SWIGGY,NA,-,278.00,60.00,218.00,228.50,10.00,0.25,0.25,0,218.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,229.00,0,0,-,
Margao Navtara,24-25/T1-162903,-,202207487336756,2025-03-29,02:14:37 PM,02:32:44 PM,02:54:20 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-162904,-,202207629665123,2025-03-29,02:17:38 PM,02:47:34 PM,02:54:27 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-162907,-,202207778959573,2025-03-29,02:20:38 PM,02:27:38 PM,02:54:32 PM,SWIGGY,NA,-,229.00,60.00,169.00,179.50,10.00,0.25,0.25,0,169.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,180.00,0,0,-,
Margao Navtara,24-25/T1-162909,-,202207970055267,2025-03-29,02:23:38 PM,02:47:26 PM,03:27:35 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-162910,-,202208016497013,2025-03-29,02:24:38 PM,02:38:01 PM,03:03:26 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,0,-,
Margao Navtara,24-25/T1-162914,-,202209958249506,2025-03-29,02:57:04 PM,03:17:14 PM,03:38:29 PM,SWIGGY,NA,-,116.00,0.00,116.00,127.95,10.00,0.25,0.25,87.00,29.00,0.72,0.72,0,0.00,0.05,0,0,0,0,0,0,0,128.00,0,0,-,
Margao Navtara,24-25/T1-162917,-,202210401350187,2025-03-29,03:04:04 PM,03:29:48 PM,03:43:25 PM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-162919,-,202210670060807,2025-03-29,03:08:04 PM,03:22:39 PM,03:38:35 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,65.58,102.42,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-162927,-,202212766276069,2025-03-29,03:43:05 PM,04:06:04 PM,04:21:14 PM,SWIGGY,NA,-,297.00,59.99,237.00,249.81,10.00,0.25,0.25,0,237.00,1.16,1.16,0,0.00,0.19,0,0,0,0,0,0,0,250.00,0,0,-,
Margao Navtara,24-25/T1-162928,-,202212833445826,2025-03-29,03:44:06 PM,04:20:21 PM,04:58:15 PM,SWIGGY,NA,-,326.00,59.99,266.01,276.51,10.00,0.25,0.25,31.82,234.18,0,0,0,0.00,0.49,0,0,0,0,0,0,0,277.00,0,0,-,
Margao Navtara,24-25/T1-162930,-,202215161003948,2025-03-29,04:22:48 PM,04:38:10 PM,05:00:53 PM,SWIGGY,NA,-,185.00,55.50,129.50,140.00,10.00,0.25,0.25,60.90,68.60,0,0,0,0.00,0.00,0,0,0,0,0,0,0,140.00,0,0,-,
Margao Navtara,24-25/T1-162932,-,202215214529650,2025-03-29,04:24:48 PM,04:43:59 PM,05:01:12 PM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-162933,-,202215353333071,2025-03-29,04:25:48 PM,04:47:17 PM,05:01:18 PM,SWIGGY,NA,-,178.00,0.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-162935,-,202216277348173,2025-03-29,04:41:59 PM,04:59:53 PM,05:18:50 PM,SWIGGY,NA,-,377.00,0.00,377.00,387.50,10.00,0.25,0.25,0,377.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,388.00,0,0,-,
Margao Navtara,24-25/T1-162941,-,202218431484379,2025-03-29,05:17:34 PM,05:39:11 PM,06:11:40 PM,SWIGGY,NA,-,357.00,75.00,282.00,292.50,10.00,0.25,0.25,0,282.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,293.00,0,0,-,
Margao Navtara,24-25/T1-162942,-,202218677092296,2025-03-29,05:22:34 PM,05:39:21 PM,06:13:05 PM,SWIGGY,NA,-,228.00,59.99,168.00,183.25,10.00,0.25,0.25,0,168.01,2.38,2.38,0,0.00,-0.25,0,0,0,0,0,0,0,183.00,0,0,-,
Margao Navtara,24-25/T1-162945,-,202219101664494,2025-03-29,05:28:34 PM,05:45:49 PM,06:13:09 PM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,0,-,
Margao Navtara,24-25/T1-162946,-,202219724120666,2025-03-29,05:38:34 PM,05:49:58 PM,07:15:31 PM,SWIGGY,NA,-,216.00,0.00,216.00,226.50,10.00,0.25,0.25,87.00,129.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,227.00,0,0,-,
Margao Navtara,24-25/T1-162951,-,202221474101203,2025-03-29,06:08:24 PM,06:25:05 PM,07:15:36 PM,SWIGGY,NA,-,196.00,58.80,137.20,147.70,10.00,0.25,0.25,0,137.20,0,0,0,0.00,0.30,0,0,0,0,0,0,0,148.00,0,0,-,
Margao Navtara,24-25/T1-162955,-,202223304593040,2025-03-29,06:38:24 PM,06:46:45 PM,07:18:33 PM,SWIGGY,NA,-,258.00,0.00,258.00,268.50,10.00,0.25,0.25,0,258.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,269.00,0,0,-,
Margao Navtara,24-25/T1-162956,-,202223264508809,2025-03-29,06:38:25 PM,06:55:54 PM,07:18:41 PM,SWIGGY,NA,-,505.00,100.00,405.00,415.50,10.00,0.25,0.25,0,405.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,416.00,0,0,-,
Margao Navtara,24-25/T1-162966,-,202226474883695,2025-03-29,07:31:24 PM,07:50:40 PM,08:37:45 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-162973,-,202227890254599,2025-03-29,07:55:26 PM,08:03:56 PM,08:37:51 PM,SWIGGY,NA,-,278.00,78.00,200.00,210.50,10.00,0.25,0.25,0,200.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,211.00,0,0,-,
Margao Navtara,24-25/T1-162976,-,202228910079845,2025-03-29,08:12:26 PM,08:32:26 PM,09:49:30 PM,SWIGGY,NA,-,1190.00,148.75,1041.25,1051.75,10.00,0.25,0.25,0,1041.24,0,0,0,0.00,0.25,0,0,0,0,0,0,0,1052.00,0,0,-,
Margao Navtara,24-25/T1-162977,-,202229008628228,2025-03-29,08:13:26 PM,08:22:38 PM,09:49:37 PM,SWIGGY,NA,-,307.00,75.00,232.00,242.50,10.00,0.25,0.25,0,232.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,243.00,0,0,-,
Margao Navtara,24-25/T1-162982,-,202229947897356,2025-03-29,08:29:27 PM,08:39:16 PM,09:49:44 PM,SWIGGY,NA,-,228.00,59.99,168.00,178.50,10.00,0.25,0.25,0,168.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,179.00,0,0,-,
Margao Navtara,24-25/T1-162989,-,202230788871381,2025-03-29,08:43:27 PM,08:52:43 PM,09:49:50 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,0,-,
Margao Navtara,24-25/T1-162990,-,202230798626086,2025-03-29,08:43:28 PM,09:10:04 PM,09:50:00 PM,SWIGGY,NA,-,437.00,75.00,362.00,372.50,10.00,0.25,0.25,0,362.01,0,0,0,0.00,0.50,0,0,0,0,0,0,0,373.00,0,0,-,
Margao Navtara,24-25/T1-163002,-,202233360463058,2025-03-29,09:26:27 PM,09:44:14 PM,10:15:29 PM,SWIGGY,NA,-,239.00,78.00,161.00,171.50,10.00,0.25,0.25,0,161.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,172.00,0,0,-,
Margao Navtara,24-25/T1-163003,-,202233539448574,2025-03-29,09:29:28 PM,09:48:44 PM,10:29:14 PM,SWIGGY,NA,-,445.00,75.00,370.00,380.50,10.00,0.25,0.25,0,179.59,0,0,190.41,0.00,0.50,0,0,0,0,0,0,0,381.00,0,0,-,
Margao Navtara,24-25/T1-163006,-,202234214645010,2025-03-29,09:40:29 PM,09:52:44 PM,10:15:36 PM,SWIGGY,NA,-,238.00,60.00,178.00,188.50,10.00,0.25,0.25,0,178.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,189.00,0,0,-,
Margao Navtara,24-25/T1-163007,-,202234329927191,2025-03-29,09:42:29 PM,09:52:36 PM,10:29:22 PM,SWIGGY,NA,-,139.00,0.00,139.00,149.50,10.00,0.25,0.25,0,139.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,150.00,0,0,-,
Margao Navtara,24-25/T1-163009,-,202234685517897,2025-03-29,09:48:29 PM,10:04:55 PM,10:29:31 PM,SWIGGY,NA,-,249.00,60.00,189.00,199.50,10.00,0.25,0.25,0,189.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,200.00,0,0,-,
Margao Navtara,24-25/T1-163010,-,202235127926614,2025-03-29,09:55:29 PM,10:05:00 PM,11:11:55 PM,SWIGGY,NA,-,249.00,60.00,189.00,199.50,10.00,0.25,0.25,0,189.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,200.00,0,0,-,
Margao Navtara,24-25/T1-163011,-,202235902123910,2025-03-29,10:08:29 PM,10:15:10 PM,11:12:05 PM,SWIGGY,NA,-,229.00,75.57,153.43,163.93,10.00,0.25,0.25,0,153.43,0,0,0,0.00,0.07,0,0,0,0,0,0,0,164.00,0,0,-,
Margao Navtara,24-25/T1-163013,-,202236965451905,2025-03-29,10:26:29 PM,10:42:28 PM,11:12:20 PM,SWIGGY,NA,-,566.00,99.99,466.01,476.51,10.00,0.25,0.25,0,466.00,0,0,0,0.00,0.49,0,0,0,0,0,0,0,477.00,0,0,-,
Margao Navtara,24-25/T1-163015,-,202268003252452,2025-03-30,07:04:22 AM,07:20:44 AM,07:42:19 AM,SWIGGY,NA,-,327.00,75.00,252.00,262.50,10.00,0.25,0.25,0,252.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,263.00,0,0,-,
Margao Navtara,24-25/T1-163020,-,202268691112535,2025-03-30,07:15:23 AM,07:35:31 AM,07:57:32 AM,SWIGGY,NA,-,881.00,110.13,770.88,781.38,10.00,0.25,0.25,0,770.87,0,0,0,0.00,-0.38,0,0,0,0,0,0,0,781.00,0,0,-,
Margao Navtara,24-25/T1-163031,-,202270938870826,2025-03-30,07:53:23 AM,08:02:39 AM,08:15:27 AM,SWIGGY,NA,-,216.00,59.99,156.00,166.50,10.00,0.25,0.25,0,156.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,167.00,0,0,-,
Margao Navtara,24-25/T1-163033,-,202271152528428,2025-03-30,07:56:23 AM,08:12:51 AM,09:35:29 AM,SWIGGY,NA,-,414.00,75.00,339.00,353.06,10.00,0.25,0.25,0,339.00,1.78,1.78,0,0.00,-0.06,0,0,0,0,0,0,0,353.00,0,0,-,
Margao Navtara,24-25/T1-163037,-,202272148590320,2025-03-30,08:13:25 AM,08:26:57 AM,08:50:56 AM,SWIGGY,NA,-,197.00,59.10,137.90,150.43,10.00,0.25,0.25,0,137.90,1.01,1.01,0,0.00,-0.43,0,0,0,0,0,0,0,150.00,0,0,-,
Margao Navtara,24-25/T1-163040,-,202272885392748,2025-03-30,08:25:25 AM,08:33:11 AM,08:51:02 AM,SWIGGY,NA,-,197.00,59.10,137.90,148.40,10.00,0.25,0.25,0,137.90,0,0,0,0.00,-0.40,0,0,0,0,0,0,0,148.00,0,0,-,
